acute161_0005.acq
5 msec/sample
5 channels
PPG100C
Volts
GSR100C
microsiemens
RSP100C
Volts
Scanner TTL
Volts
Scanner Trigger
Volts
min	CH1	CH2	CH3	CH6	CH20	
0.489583	0.00701904	1.94702	-3.61603	-0.000915527	5	
0.489667	0.00762939	1.9455	-3.60657	-0.000305176	5	
0.48975	0.00762939	1.94397	-3.59528	-0.000610352	5	
0.489833	0.00793457	1.94245	-3.58185	-0.000610352	5	
0.489917	0.00762939	1.94092	-3.5672	-0.000915527	5	
0.49	0.00732422	1.94855	-3.55133	-0.0012207	5	
0.490083	0.00762939	1.94245	-3.53607	-0.000610352	5	
0.490167	0.00823975	1.93939	-3.52234	-0.00152588	5	
0.49025	0.00793457	1.93939	-3.508	-0.000610352	5	
0.490333	0.00732422	1.9455	-3.49701	-0.000915527	5	
0.490417	0.00762939	1.9455	-3.48846	-0.000915527	5	
0.4905	0.00732422	1.9455	-3.48206	0	5	
0.490583	0.00732422	1.94245	-3.47778	0	5	
0.490667	0.00762939	1.94855	-3.47473	0	5	
0.49075	0.00732422	1.94245	-3.47107	0	5	
0.490833	0.00793457	1.94245	-3.46924	-0.000915527	5	
0.490917	0.00762939	1.94397	-3.46588	0	5	
0.491	0.00732422	1.94245	-3.46191	-0.00152588	5	
0.491083	0.00762939	1.94245	-3.45642	-0.000915527	5	
0.491167	0.00793457	1.94702	-3.45001	-0.000610352	5	
0.49125	0.00793457	1.94092	-3.4433	-0.000915527	5	
0.491333	0.00762939	1.94397	-3.43475	-0.000610352	5	
0.491417	0.00762939	1.94245	-3.4256	-0.00152588	5	
0.4915	0.00762939	1.9455	-3.41644	-0.000305176	5	
0.491583	0.00793457	1.94702	-3.40759	-0.0012207	5	
0.491667	0.00762939	1.94092	-3.39813	0	5	
0.49175	0.00793457	1.9455	-3.39111	-0.000915527	5	
0.491833	0.00854492	1.94397	-3.38348	-0.0012207	5	
0.491917	0.00823975	1.9455	-3.37616	0	5	
0.492	0.00762939	1.94702	-3.37006	-0.0012207	5	
0.492083	0.00701904	1.94397	-3.36517	-0.000610352	5	
0.492167	0.00793457	1.94397	-3.35999	-0.000915527	5	
0.49225	0.00762939	1.95007	-3.35541	-0.000915527	5	
0.492333	0.00762939	1.94397	-3.35266	0.000305176	5	
0.492417	0.00732422	1.9455	-3.349	-0.000915527	5	
0.4925	0.00732422	1.9455	-3.34503	-0.0012207	5	
0.492583	0.00793457	1.9455	-3.34259	-0.000915527	5	
0.492667	0.00793457	1.94092	-3.33984	-0.000610352	5	
0.49275	0.00793457	1.94092	-3.3371	-0.000915527	5	
0.492833	0.00762939	1.94397	-3.33496	-0.000915527	5	
0.492917	0.00732422	1.94092	-3.33252	-0.000610352	5	
0.493	0.00793457	1.94245	-3.33069	-0.000305176	5	
0.493083	0.00732422	1.94397	-3.32886	-0.000610352	5	
0.493167	0.00701904	1.94092	-3.32764	0	5	
0.49325	0.00732422	1.93787	-3.32672	-0.000915527	5	
0.493333	0.00762939	1.94702	-3.32367	-0.00152588	5	
0.493417	0.00762939	1.9455	-3.32184	0	5	
0.4935	0.00701904	1.94702	-3.32001	-0.000915527	5	
0.493583	0.00732422	1.9455	-3.31696	-0.000610352	5	
0.493667	0.00701904	1.94092	-3.31421	-0.000915527	5	
0.49375	0.00732422	1.94397	-3.31116	-0.000610352	5	
0.493833	0.00823975	1.93939	-3.30688	-0.000610352	5	
0.493917	0.00762939	1.9455	-3.30414	-0.000915527	5	
0.494	0.00762939	1.94397	-3.30017	-0.000610352	5	
0.494083	0.00762939	1.94397	-3.29681	-0.000915527	5	
0.494167	0.00701904	1.9455	-3.29346	-0.000305176	5	
0.49425	0.00732422	1.94245	-3.2901	0.0012207	5	
0.494333	0.00762939	1.94245	-3.28674	-0.000915527	5	
0.494417	0.00823975	1.94702	-3.28339	-0.000915527	5	
0.4945	0.00762939	1.94245	-3.28064	0	5	
0.494583	0.00732422	1.94245	-3.2785	-0.000305176	5	
0.494667	0.00762939	1.94397	-3.27393	-0.000610352	5	
0.49475	0.00701904	1.9455	-3.27179	-0.000915527	5	
0.494833	0.00762939	1.94397	-3.26752	-0.0012207	5	
0.494917	0.00762939	1.9455	-3.26477	-0.0012207	5	
0.495	0.00793457	1.94092	-3.26263	-0.0012207	5	
0.495083	0.00732422	1.94245	-3.25928	-0.000610352	5	
0.495167	0.00762939	1.94397	-3.25592	-0.0012207	5	
0.49525	0.00793457	1.94092	-3.25439	0	5	
0.495333	0.00854492	1.94245	-3.25104	-0.000915527	5	
0.495417	0.00732422	1.94245	-3.2489	-0.000305176	5	
0.4955	0.00732422	1.94397	-3.24799	-0.00183105	5	
0.495583	0.00793457	1.9455	-3.24585	-0.000610352	5	
0.495667	0.00823975	1.94397	-3.24463	-0.000610352	5	
0.49575	0.00732422	1.94397	-3.24371	0	5	
0.495833	0.00793457	1.9455	-3.24158	-0.000610352	5	
0.495917	0.00762939	1.94245	-3.24036	-0.000610352	5	
0.496	0.00762939	1.94702	-3.24097	-0.00152588	5	
0.496083	0.00793457	1.9455	-3.23944	-0.000915527	5	
0.496167	0.00823975	1.9455	-3.23822	-0.000610352	5	
0.49625	0.00762939	1.9455	-3.237	-0.000915527	5	
0.496333	0.00823975	1.94092	-3.23608	0	5	
0.496417	0.00793457	1.94092	-3.23456	-0.000915527	5	
0.4965	0.00762939	1.94855	-3.2312	-0.000305176	5	
0.496583	0.00762939	1.94245	-3.22876	0	5	
0.496667	0.00793457	1.94245	-3.22723	-0.0012207	5	
0.49675	0.00793457	1.94245	-3.22449	-0.000305176	5	
0.496833	0.00732422	1.94245	-3.22205	-0.00152588	5	
0.496917	0.00793457	1.9455	-3.2193	-0.0012207	5	
0.497	0.00793457	1.94855	-3.21594	-0.000305176	5	
0.497083	0.00762939	1.9455	-3.2132	-0.000915527	5	
0.497167	0.00762939	1.94397	-3.20862	-0.000305176	5	
0.49725	0.00762939	1.94702	-3.20129	-0.000915527	5	
0.497333	0.00793457	1.94397	-3.19092	-0.000915527	5	
0.497417	0.00762939	1.9455	-3.17688	-0.00152588	5	
0.4975	0.00732422	1.94397	-3.1604	-0.000305176	5	
0.497583	0.00793457	1.9455	-3.14209	-0.000305176	5	
0.497667	0.00793457	1.94397	-3.12225	-0.00152588	5	
0.49775	0.00793457	1.94397	-3.10394	0.000305176	5	
0.497833	0.00732422	1.9455	-3.08533	-0.00152588	5	
0.497917	0.00732422	1.9455	-3.0719	-0.000915527	5	
0.498	0.00732422	1.94092	-3.05969	-0.000305176	5	
0.498083	0.00823975	1.95007	-3.05206	-0.0012207	5	
0.498167	0.00762939	1.94092	-3.04901	0.000305176	5	
0.49825	0.00793457	1.94397	-3.04871	-0.000610352	5	
0.498333	0.00793457	1.94397	-3.05237	0	5	
0.498417	0.00732422	1.94702	-3.0603	-0.000915527	5	
0.4985	0.00732422	1.94092	-3.06946	-0.000915527	5	
0.498583	0.00823975	1.94397	-3.08197	-0.000610352	5	
0.498667	0.00793457	1.94397	-3.09692	-0.000610352	5	
0.49875	0.00701904	1.94397	-3.1134	-0.000610352	5	
0.498833	0.00701904	1.94245	-3.13171	-0.000915527	5	
0.498917	0.00793457	1.94702	-3.15125	-0.000915527	5	
0.499	0.00732422	1.94702	-3.17291	0	5	
0.499083	0.00793457	1.93939	-3.1955	-0.000610352	5	
0.499167	0.00762939	1.94092	-3.21625	-0.000610352	5	
0.49925	0.00823975	1.9455	-3.22784	-0.000915527	5	
0.499333	0.0088501	1.9455	-3.22662	-0.000610352	5	
0.499417	0.00793457	1.9455	-3.21045	-0.000915527	5	
0.4995	0.00793457	1.9455	-3.18176	0	5	
0.499583	0.00793457	1.93634	-3.14362	-0.000610352	5	
0.499667	0.00793457	1.94702	-3.09967	-0.000915527	5	
0.49975	0.00762939	1.94702	-3.05359	0.000610352	5	
0.499833	0.00762939	1.9455	-3.01056	0	5	
0.499917	0.00762939	1.9455	-2.97058	-0.000915527	5	
0.5	0.00823975	1.94245	-2.93854	-0.000915527	5	
0.500083	0.00762939	1.94397	-2.91229	0	5	
0.500167	0.00823975	1.94245	-2.89307	-0.000915527	5	
0.50025	0.00762939	1.94855	-2.883	-0.000305176	5	
0.500333	0.00793457	1.94245	-2.87628	0	5	
0.500417	0.00762939	1.94702	-2.87689	-0.000305176	5	
0.5005	0.00823975	1.94397	-2.87903	0	5	
0.500583	0.00732422	1.94397	-2.88177	0.000305176	5	
0.500667	0.00701904	1.9455	-2.87903	-0.000610352	5	
0.50075	0.00823975	1.94702	-2.86621	-0.0012207	5	
0.500833	0.00762939	1.94397	-2.83813	0	5	
0.500917	0.00823975	1.94245	-2.79694	-0.000305176	5	
0.501	0.00793457	1.94245	-2.74078	-0.000305176	5	
0.501083	0.00793457	1.94245	-2.67609	-0.000610352	5	
0.501167	0.00823975	1.9455	-2.60498	-0.000915527	5	
0.50125	0.00762939	1.9455	-2.52747	-0.000610352	5	
0.501333	0.00701904	1.94397	-2.43591	-0.00152588	5	
0.501417	0.00823975	1.94397	-2.32605	-0.000915527	5	
0.5015	0.00732422	1.94245	-2.20184	-0.000915527	5	
0.501583	0.00823975	1.94397	-2.06787	0	5	
0.501667	0.00732422	1.9455	-1.93237	-0.000305176	5	
0.50175	0.00701904	1.94245	-1.80145	-0.0012207	5	
0.501833	0.00762939	1.94702	-1.68457	-0.000305176	5	
0.501917	0.00701904	1.94092	-1.58264	-0.000610352	5	
0.502	0.00823975	1.94245	-1.4975	-0.000610352	5	
0.502083	0.00823975	1.94702	-1.43005	-0.000610352	5	
0.502167	0.00762939	1.93939	-1.38031	-0.000610352	5	
0.50225	0.00823975	1.94092	-1.34247	-0.000915527	5	
0.502333	0.00823975	1.94702	-1.315	-0.000305176	5	
0.502417	0.00732422	1.94245	-1.29608	0	5	
0.5025	0.00762939	1.94245	-1.28357	-0.000915527	5	
0.502583	0.00793457	1.9455	-1.27289	-0.000915527	5	
0.502667	0.00823975	1.94092	-1.26648	-0.0012207	5	
0.50275	0.00823975	1.93939	-1.25702	-0.000610352	5	
0.502833	0.00823975	1.94245	-1.24298	-0.00152588	5	
0.502917	0.00793457	1.94245	-1.21979	0.000305176	5	
0.503	0.00762939	1.94397	-1.18622	-0.000305176	5	
0.503083	0.00823975	1.94397	-1.1377	-0.000305176	5	
0.503167	0.00793457	1.94245	-1.07758	-0.000610352	5	
0.50325	0.00793457	1.94397	-1.00708	-0.000610352	5	
0.503333	0.00823975	1.94855	-0.930786	-0.000915527	5	
0.503417	0.00793457	1.94397	-0.855103	0	5	
0.5035	0.00732422	1.94092	-0.78186	-0.0012207	5	
0.503583	0.00762939	1.94397	-0.715027	-0.000915527	5	
0.503667	0.00793457	1.94397	-0.65918	-0.000305176	5	
0.50375	0.00854492	1.94397	-0.613708	-0.0012207	5	
0.503833	0.00793457	1.94397	-0.578613	0.000305176	5	
0.503917	0.00854492	1.9455	-0.55481	-0.000610352	5	
0.504	0.00793457	1.94397	-0.53894	-0.000915527	5	
0.504083	0.00823975	1.94397	-0.531006	-0.000305176	5	
0.504167	0.00793457	1.9455	-0.527039	-0.000305176	5	
0.50425	0.00823975	1.93939	-0.526733	-0.0012207	5	
0.504333	0.00793457	1.93939	-0.526733	-0.000610352	5	
0.504417	0.00823975	1.94397	-0.526428	-0.000915527	5	
0.5045	0.00793457	1.93787	-0.523376	0.000305176	5	
0.504583	0.00762939	1.93939	-0.518494	-0.0012207	5	
0.504667	0.00793457	1.94245	-0.508728	-0.000610352	5	
0.50475	0.00732422	1.93482	-0.498047	-0.000915527	5	
0.504833	0.00823975	1.94245	-0.484314	-0.000305176	5	
0.504917	0.00793457	1.94397	-0.471802	-0.000915527	5	
0.505	0.00793457	1.94245	-0.457764	0	5	
0.505083	0.00793457	1.94245	-0.446167	0	5	
0.505167	0.00823975	1.94397	-0.433044	-0.0012207	5	
0.50525	0.00762939	1.94397	-0.4245	-0.00152588	5	
0.505333	0.00854492	1.94397	-0.41626	0	5	
0.505417	0.00823975	1.94855	-0.40802	-0.000915527	5	
0.5055	0.00732422	1.94397	-0.402527	-0.000610352	5	
0.505583	0.00823975	1.9455	-0.397644	-0.000305176	5	
0.505667	0.00854492	1.95007	-0.391846	-0.000610352	5	
0.50575	0.00793457	1.9455	-0.386658	-0.00152588	5	
0.505833	0.00823975	1.94245	-0.380554	0	5	
0.505917	0.00854492	1.94397	-0.371094	-0.000915527	5	
0.506	0.00854492	1.94397	-0.363159	-0.000610352	5	
0.506083	0.00793457	1.94397	-0.353394	-0.000305176	5	
0.506167	0.00854492	1.9455	-0.340881	-0.000610352	5	
0.50625	0.00762939	1.94092	-0.329895	-0.000915527	5	
0.506333	0.00823975	1.94397	-0.317383	-0.000610352	5	
0.506417	0.00854492	1.94702	-0.304871	-0.000915527	5	
0.5065	0.00823975	1.94397	-0.292664	0	5	
0.506583	0.00762939	1.94245	-0.280457	-0.0012207	5	
0.506667	0.00854492	1.94245	-0.270386	-0.000915527	5	
0.50675	0.00854492	1.94397	-0.261841	-0.000610352	5	
0.506833	0.00854492	1.94397	-0.254517	-0.000915527	5	
0.506917	0.00823975	1.94397	-0.248718	-0.00152588	5	
0.507	0.00823975	1.94245	-0.245972	-0.000915527	5	
0.507083	0.00854492	1.94397	-0.24353	-0.000610352	5	
0.507167	0.00793457	1.94397	-0.241699	-0.000915527	5	
0.50725	0.00823975	1.9455	-0.241394	0	5	
0.507333	0.00762939	1.94855	-0.240784	-0.0012207	5	
0.507417	0.00793457	1.94397	-0.239258	-0.000610352	5	
0.5075	0.00823975	1.94245	-0.239258	-0.000610352	5	
0.507583	0.00823975	1.94702	-0.237122	-0.000610352	5	
0.507667	0.00793457	1.94702	-0.235291	-0.000305176	5	
0.50775	0.00823975	1.94397	-0.232239	-0.000610352	5	
0.507833	0.00793457	1.94092	-0.228271	-0.000610352	5	
0.507917	0.00762939	1.94245	-0.223999	0	5	
0.508	0.00823975	1.94397	-0.21759	-0.000915527	5	
0.508083	0.00793457	1.94092	-0.209045	0.000305176	5	
0.508167	0.00854492	1.94245	-0.196838	-0.000915527	5	
0.50825	0.00793457	1.94092	-0.175476	-0.0012207	5	
0.508333	0.00762939	1.93787	-0.144043	-0.000610352	5	
0.508417	0.00793457	1.94092	-0.102539	-0.000610352	5	
0.5085	0.00823975	1.9455	-0.0466919	-0.00152588	5	
0.508583	0.00762939	1.94092	0.0234985	0	5	
0.508667	0.00793457	1.94092	0.110474	-0.0012207	5	
0.50875	0.00823975	1.94397	0.209351	-0.000610352	5	
0.508833	0.00823975	1.9455	0.315857	-0.000305176	5	
0.508917	0.00854492	1.94397	0.424194	-0.000915527	5	
0.509	0.00823975	1.94092	0.530701	-0.000305176	5	
0.509083	0.00793457	1.94702	0.628967	-0.000610352	5	
0.509167	0.00854492	1.94092	0.717773	-0.000915527	5	
0.50925	0.00854492	1.94702	0.793152	-0.000610352	5	
0.509333	0.00854492	1.94397	0.855408	-0.000610352	5	
0.509417	0.00793457	1.94397	0.904236	-0.000305176	5	
0.5095	0.00793457	1.93634	0.940552	-0.000610352	5	
0.509583	0.00823975	1.94245	0.968933	-0.000915527	5	
0.509667	0.0088501	1.94245	0.995178	-0.00152588	5	
0.50975	0.00854492	1.94092	1.02142	-0.000305176	5	
0.509833	0.00854492	1.94855	1.05133	-0.000305176	5	
0.509917	0.00823975	1.94397	1.08704	0.000305176	5	
0.51	0.00854492	1.94092	1.12671	0	5	
0.510083	0.0088501	1.94702	1.16791	-0.000305176	5	
0.510167	0.00823975	1.94245	1.20819	-0.000915527	5	
0.51025	0.00915527	1.94245	1.24268	-0.000610352	5	
0.510333	0.00854492	1.9455	1.27167	-0.000915527	5	
0.510417	0.00854492	1.94702	1.29425	0.000610352	5	
0.5105	0.00823975	1.94245	1.31012	-0.000610352	5	
0.510583	0.00915527	1.94855	1.3205	-0.000915527	5	
0.510667	0.00854492	1.93939	1.32538	0	5	
0.51075	0.0088501	1.94245	1.3266	-0.000915527	5	
0.510833	0.00823975	1.94092	1.32568	0.000305176	5	
0.510917	0.0088501	1.94092	1.32172	-0.0012207	5	
0.511	0.00854492	1.94397	1.31714	-0.0012207	5	
0.511083	0.0088501	1.94397	1.31439	-0.000305176	5	
0.511167	0.00762939	1.93787	1.3089	0	5	
0.51125	0.00823975	1.93787	1.30463	-0.000915527	5	
0.511333	0.00823975	1.94245	1.30249	-0.0012207	5	
0.511417	0.00732422	1.94092	1.30066	-0.000915527	5	
0.5115	0.00732422	1.94092	1.29883	-0.0012207	5	
0.511583	0.00854492	1.94397	1.29852	-0.000610352	5	
0.511667	0.00762939	1.94245	1.29883	-0.000915527	5	
0.51175	0.00823975	1.94092	1.29944	0.000305176	5	
0.511833	0.00854492	1.93939	1.30066	-0.0012207	5	
0.511917	0.00823975	1.94245	1.30127	-0.000305176	5	
0.512	0.00793457	1.9455	1.30219	-0.0012207	5	
0.512083	0.00854492	1.94245	1.30341	-0.000915527	5	
0.512167	0.00762939	1.94397	1.3028	-0.000915527	5	
0.51225	0.00823975	1.94397	1.3031	-0.000915527	5	
0.512333	0.00793457	1.9455	1.3031	-0.000915527	5	
0.512417	0.00854492	1.9455	1.30371	-0.000915527	5	
0.5125	0.00823975	1.94397	1.30371	0.000305176	5	
0.512583	0.00701904	1.94092	1.30432	-0.0012207	5	
0.512667	0.00793457	1.9455	1.30524	-0.000610352	5	
0.51275	0.00823975	1.94092	1.30768	-0.000915527	5	
0.512833	0.00823975	1.9455	1.30951	0.000305176	5	
0.512917	0.00793457	1.9455	1.3147	-0.000305176	5	
0.513	0.00823975	1.94092	1.32233	0	5	
0.513083	0.00793457	1.94397	1.33148	0	5	
0.513167	0.00854492	1.9455	1.34155	-0.000915527	5	
0.51325	0.00854492	1.94245	1.35284	-0.00152588	5	
0.513333	0.00823975	1.94092	1.362	0.000305176	5	
0.513417	0.00854492	1.94702	1.37054	-0.000915527	5	
0.5135	0.00823975	1.9455	1.37665	0	5	
0.513583	0.00823975	1.94092	1.38336	-0.000610352	5	
0.513667	0.00915527	1.94702	1.39191	-0.000305176	5	
0.51375	0.00762939	1.93939	1.40472	-0.000305176	5	
0.513833	0.00854492	1.94245	1.42578	-0.000610352	5	
0.513917	0.00854492	1.94702	1.4563	-0.000610352	5	
0.514	0.00854492	1.9455	1.49811	-0.000610352	5	
0.514083	0.00823975	1.94702	1.54785	-0.000915527	5	
0.514167	0.00793457	1.94855	1.60217	-0.000915527	5	
0.51425	0.00823975	1.9455	1.6571	0.000305176	5	
0.514333	0.00823975	1.94092	1.70746	0	5	
0.514417	0.00854492	1.94245	1.75262	-0.000610352	5	
0.5145	0.00823975	1.93939	1.78894	-0.000915527	5	
0.514583	0.00823975	1.9455	1.81732	-0.0012207	5	
0.514667	0.00762939	1.94702	1.83838	-0.0012207	5	
0.51475	0.00823975	1.93787	1.85028	0	5	
0.514833	0.00823975	1.94702	1.85791	-0.000915527	5	
0.514917	0.00762939	1.93939	1.86096	-0.0012207	5	
0.515	0.0088501	1.94397	1.85944	-0.000915527	5	
0.515083	0.00762939	1.94397	1.8573	-0.000915527	5	
0.515167	0.00823975	1.94245	1.85455	0	5	
0.51525	0.00854492	1.94092	1.85181	-0.000915527	5	
0.515333	0.00854492	1.94092	1.85059	-0.000610352	5	
0.515417	0.00823975	1.94397	1.85089	-0.0012207	5	
0.5155	0.00823975	1.94702	1.85089	0	5	
0.515583	0.00854492	1.9455	1.85333	-0.000610352	5	
0.515667	0.00793457	1.9455	1.85577	-0.000305176	5	
0.51575	0.00823975	1.94397	1.85883	-0.000915527	5	
0.515833	0.00762939	1.94245	1.86401	-0.000610352	5	
0.515917	0.00823975	1.9455	1.87073	0	5	
0.516	0.00793457	1.9455	1.87958	-0.000915527	5	
0.516083	0.00762939	1.93939	1.88965	-0.000610352	5	
0.516167	0.00732422	1.94245	1.90186	-0.000915527	5	
0.51625	0.00793457	1.9455	1.91528	-0.00152588	5	
0.516333	0.00793457	1.94245	1.92932	0	5	
0.516417	0.00823975	1.94092	1.94244	-0.000915527	5	
0.5165	0.00854492	1.94245	1.95496	-0.000305176	5	
0.516583	0.00732422	1.94397	1.96777	0.000305176	5	
0.516667	0.00823975	1.93939	1.97906	-0.000305176	5	
0.51675	0.00823975	1.94397	1.98883	-0.000915527	5	
0.516833	0.00823975	1.94245	1.99707	0	5	
0.516917	0.00823975	1.94092	2.00439	-0.000305176	5	
0.517	0.00823975	1.93787	2.01172	0	5	
0.517083	0.00762939	1.93787	2.01874	-0.000915527	5	
0.517167	0.00793457	1.93939	2.02637	-0.000610352	5	
0.51725	0.00854492	1.9455	2.034	-0.00213623	5	
0.517333	0.00854492	1.94245	2.04315	0.000305176	5	
0.517417	0.00823975	1.93939	2.05261	-0.000610352	5	
0.5175	0.00823975	1.9455	2.06451	-0.000610352	5	
0.517583	0.00823975	1.94092	2.07703	-0.000915527	5	
0.517667	0.00854492	1.94397	2.09015	-0.00152588	5	
0.51775	0.00793457	1.94397	2.10205	0	5	
0.517833	0.00854492	1.94245	2.11273	-0.0012207	5	
0.517917	0.00823975	1.94702	2.12555	-0.00152588	5	
0.518	0.00854492	1.94397	2.13806	-0.000610352	5	
0.518083	0.00823975	1.94397	2.15393	-0.000915527	5	
0.518167	0.00823975	1.94245	2.17194	0.000305176	5	
0.51825	0.00823975	1.94092	2.19147	-0.000610352	5	
0.518333	0.00823975	1.94092	2.21375	0	5	
0.518417	0.00823975	1.94092	2.23419	-0.00152588	5	
0.5185	0.00854492	1.94245	2.25311	-0.000305176	5	
0.518583	0.0088501	1.9455	2.26959	-0.000610352	5	
0.518667	0.00854492	1.94397	2.28241	0.0012207	5	
0.51875	0.00823975	1.93939	2.29126	-0.000915527	5	
0.518833	0.0088501	1.94702	2.29523	-0.000305176	5	
0.518917	0.00823975	1.94397	2.29675	0	5	
0.519	0.00793457	1.94397	2.2934	-0.000915527	5	
0.519083	0.00854492	1.94855	2.28943	-0.00152588	5	
0.519167	0.0088501	1.9455	2.28271	0	5	
0.51925	0.00762939	1.94397	2.27539	-0.000305176	5	
0.519333	0.00823975	1.94855	2.26807	-0.000915527	5	
0.519417	0.00793457	1.94397	2.25983	-0.000610352	5	
0.5195	0.00793457	1.9455	2.2522	-0.000305176	5	
0.519583	0.00793457	1.9455	2.24457	-0.00152588	5	
0.519667	0.00823975	1.94245	2.23816	-0.000915527	5	
0.51975	0.00854492	1.94397	2.23145	0.000610352	5	
0.519833	0.00762939	1.93482	2.22687	0	5	
0.519917	0.0088501	1.94397	2.22351	-0.000305176	5	
0.52	0.00793457	1.93634	2.2226	-0.000915527	5	
0.520083	0.00854492	1.93939	2.22107	-0.000305176	5	
0.520167	0.00854492	1.93939	2.2226	-0.000610352	5	
0.52025	0.00854492	1.94397	2.22443	0	5	
0.520333	0.00762939	1.93787	2.229	0	5	
0.520417	0.00823975	1.94245	2.23267	-0.000915527	5	
0.5205	0.00854492	1.94245	2.23724	-0.00152588	5	
0.520583	0.0088501	1.9455	2.24182	-0.000305176	5	
0.520667	0.00823975	1.9455	2.24609	-0.0012207	5	
0.52075	0.00793457	1.9455	2.24976	-0.000915527	5	
0.520833	0.00854492	1.94092	2.2525	0	5	
0.520917	0.00854492	1.9455	2.25372	-0.000915527	5	
0.521	0.0088501	1.9455	2.25586	-0.0012207	5	
0.521083	0.00793457	1.9455	2.25616	0	5	
0.521167	0.0088501	1.9455	2.25739	0	5	
0.52125	0.00823975	1.9455	2.25647	-0.000305176	5	
0.521333	0.00823975	1.93787	2.25616	-0.000915527	5	
0.521417	0.00915527	1.9455	2.25616	-0.000915527	5	
0.5215	0.0088501	1.93939	2.25433	0	5	
0.521583	0.00823975	1.93787	2.25372	0	5	
0.521667	0.0088501	1.94092	2.25464	-0.000610352	5	
0.52175	0.00823975	1.93787	2.25342	-0.000305176	5	
0.521833	0.00823975	1.93634	2.25494	-0.000915527	5	
0.521917	0.00854492	1.94397	2.25677	-0.00183105	5	
0.522	0.00793457	1.93939	2.26074	0.000610352	5	
0.522083	0.00793457	1.9455	2.2644	-0.000610352	5	
0.522167	0.00823975	1.94245	2.27203	-0.000305176	5	
0.52225	0.00762939	1.94092	2.27875	0	5	
0.522333	0.00762939	1.9455	2.2876	0	5	
0.522417	0.00762939	1.94397	2.29736	-0.000610352	5	
0.5225	0.00854492	1.93939	2.30713	-0.000610352	5	
0.522583	0.00762939	1.94397	2.32056	-0.000610352	5	
0.522667	0.00793457	1.94245	2.33948	-0.000305176	5	
0.52275	0.00793457	1.94092	2.36572	-0.000610352	5	
0.522833	0.00823975	1.94397	2.39929	-0.0012207	5	
0.522917	0.00793457	1.94397	2.43866	-0.000305176	5	
0.523	0.00823975	1.94397	2.48322	-0.000305176	5	
0.523083	0.00854492	1.94397	2.5296	-0.000610352	5	
0.523167	0.00854492	1.94092	2.57538	0	5	
0.52325	0.00823975	1.94702	2.61902	-0.000915527	5	
0.523333	0.00854492	1.94092	2.65656	0.000610352	5	
0.523417	0.00823975	1.93787	2.68921	-0.000610352	5	
0.5235	0.00854492	1.9455	2.71362	-0.000610352	5	
0.523583	0.0088501	1.94092	2.7298	-0.000610352	5	
0.523667	0.00823975	1.94092	2.73743	0	5	
0.52375	0.00823975	1.94245	2.73926	-0.000915527	5	
0.523833	0.00762939	1.93787	2.73285	-0.0012207	5	
0.523917	0.00793457	1.93939	2.72217	-0.000915527	5	
0.524	0.00915527	1.94245	2.70844	-0.00152588	5	
0.524083	0.00793457	1.93939	2.69196	0.000305176	5	
0.524167	0.00823975	1.93939	2.67548	-0.000610352	5	
0.52425	0.0088501	1.93787	2.66083	-0.000610352	5	
0.524333	0.0088501	1.93787	2.64648	-0.000305176	5	
0.524417	0.00762939	1.93939	2.63489	-0.00152588	5	
0.5245	0.0088501	1.94092	2.62756	-0.000610352	5	
0.524583	0.00854492	1.94245	2.62085	-0.000610352	5	
0.524667	0.0088501	1.94092	2.61719	0	5	
0.52475	0.0088501	1.94092	2.61414	0	5	
0.524833	0.0088501	1.94245	2.61353	-0.000915527	5	
0.524917	0.00854492	1.93787	2.61169	0.000305176	5	
0.525	0.00823975	1.93634	2.60986	-0.000915527	5	
0.525083	0.0088501	1.9455	2.60834	-0.000915527	5	
0.525167	0.00915527	1.94092	2.60468	-0.000915527	5	
0.52525	0.00823975	1.93939	2.60132	-0.000305176	5	
0.525333	0.00793457	1.94245	2.59766	0	5	
0.525417	0.00915527	1.93939	2.59338	-0.000915527	5	
0.5255	0.00854492	1.93482	2.58881	-0.000915527	5	
0.525583	0.00823975	1.94702	2.58545	-0.000610352	5	
0.525667	0.00854492	1.93787	2.58209	-0.000915527	5	
0.52575	0.00823975	1.94245	2.57782	-0.00152588	5	
0.525833	0.00854492	1.94397	2.57507	-0.000915527	5	
0.525917	0.00823975	1.94092	2.57141	0	5	
0.526	0.00823975	1.94245	2.56805	-0.000915527	5	
0.526083	0.00823975	1.94702	2.56409	-0.000915527	5	
0.526167	0.00732422	1.93939	2.55859	-0.000610352	5	
0.52625	0.00793457	1.94245	2.55188	-0.000610352	5	
0.526333	0.00793457	1.9455	2.54578	-0.000610352	5	
0.526417	0.00823975	1.93939	2.53906	-0.000915527	5	
0.5265	0.00793457	1.94245	2.53143	-0.0012207	5	
0.526583	0.0088501	1.94245	2.5235	-0.000305176	5	
0.526667	0.00823975	1.93939	2.51495	-0.000915527	5	
0.52675	0.00823975	1.93939	2.50641	-0.000305176	5	
0.526833	0.00793457	1.93939	2.49756	-0.000915527	5	
0.526917	0.00823975	1.94245	2.48871	-0.000610352	5	
0.527	0.00823975	1.94092	2.48108	-0.00152588	5	
0.527083	0.00854492	1.94245	2.47498	-0.000305176	5	
0.527167	0.00793457	1.94092	2.46796	-0.000915527	5	
0.52725	0.00793457	1.94245	2.46368	-0.000305176	5	
0.527333	0.0088501	1.94092	2.45819	-0.000915527	5	
